url,headline,date,author,category,file
https://www.chicoer.com/2020/03/03/gallagher-outpacing-henson-in-round-one,Gallagher  outpacing Henson in Round One,2020-03-03,Mike Wolcott,NewsPoliticsElection,2020-03-03-233ad.txt
https://www.chicoer.com/2020/06/06/chico-area-church-services-119,Chico area church services,2020-06-06,Chico Enterprise-Record,News,2020-06-06-c967e.txt
https://www.chicoer.com/2020/05/30/chico-area-church-services-118,Chico area church services,2020-05-30,Chico Enterprise-Record,News,2020-05-30-6e89a.txt
https://www.chicoer.com/2019/12/31/catalyst-is-not-going-door-to-door-looking-for-money,Catalyst is not going door-to-door looking for money,2019-12-31,Jake Hutchison,NewsCrime and Public Safety,2019-12-31-ce19a.txt
https://www.chicoer.com/2020/04/19/adventist-health-rideout-making-preparations,Adventist Health/Rideout making preparations,2020-04-19,Jake Abbott,NewsHealth,2020-04-19-2dbb0.txt
https://www.chicoer.com/2020/05/09/mothers-day-shopping-hot-shot,Mother’s Day shopping | Hot Shot,2020-05-09,Carin Dorghalli,Uncategorized,2020-05-09-50c88.txt
https://www.chicoer.com/2020/03/20/butte-strong-fund-approves-140000-in-grants,"Butte Strong Fund approves $140,000 in grants",2020-03-20,Chico Enterprise-Record,News,2020-03-20-d638f.txt
https://www.chicoer.com/2020/05/16/chico-area-church-services-116,Chico area church services,2020-05-16,Chico Enterprise-Record,News,2020-05-16-3b361.txt
https://www.chicoer.com/2020/09/05/chico-area-church-services-132,Chico area church services,2020-09-05,Chico Enterprise-Record,News,2020-09-05-d1e7a.txt
https://www.chicoer.com/2020/03/14/local-missionary-to-serve-in-guatemala,Local missionary to serve in Guatemala,2020-03-14,Oroville Mercury-Register,News,2020-03-14-1c91f.txt
https://www.chicoer.com/2020/04/18/chico-area-church-services-112,Chico area church services,2020-04-18,Chico Enterprise-Record,News,2020-04-18-c2cf6.txt
https://www.chicoer.com/2020/05/15/work-less-grow-more-vegetables-with-no-till-gardening-master-gardener,"Work less, grow more vegetables with ‘no till’ gardening | Master Gardener",2020-05-15,Cheryl Cozad,Uncategorized,2020-05-15-6341a.txt
https://www.chicoer.com/2020/01/16/whats-happening-thursday-in-oroville-83,What’s happening Thursday in Oroville,2020-01-16,Oroville Mercury-Register,Uncategorized,2020-01-16-a3228.txt
https://www.chicoer.com/2019/11/25/local-spanish-program-debuts-friday-news-of-our-past,Local Spanish program debuts Friday | News of Our Past,2019-11-25,Sally Mau,NewsHistory,2019-11-25-ef049.txt
https://www.chicoer.com/2019/12/09/weed-ordinance-would-aid-firefighters-news-of-our-past,Weed ordinance would aid firefighters | News of Our Past,2019-12-09,Sally Mau,NewsHistory,2019-12-09-608c2.txt
https://www.chicoer.com/2020/06/27/chico-area-church-services-122,Chico area church services,2020-06-27,Chico Enterprise-Record,News,2020-06-27-fe36f.txt
https://www.chicoer.com/2020/07/11/bidwell-presbyterian-church-requiring-reservations-for-live-services,Bidwell Presbyterian Church requiring reservations for live services,2020-07-11,Chico Enterprise-Record,News,2020-07-11-3ade3.txt
https://www.chicoer.com/2020/05/09/chico-area-church-services-115,Chico area church services,2020-05-09,Chico Enterprise-Record,News,2020-05-09-46230.txt
https://www.chicoer.com/2020/03/14/oroville-church-area-services,Oroville church area services,2020-03-14,Oroville Mercury-Register,News,2020-03-14-cfea9.txt
https://www.chicoer.com/2020/01/13/oroville-resident-arrested-in-wells-fargo-bank-robbery-case,"Oroville resident arrested in Wells Fargo bank robbery casePolice say witnesses, surveillance footage helped identify Oroville man",2020-01-13,Jake Hutchison,NewsCrime and Public Safety,2020-01-13-7e139.txt
https://www.chicoer.com/2020/02/15/on-the-air-feb-15,"On the air, Feb. 15",2020-02-15,Chico Enterprise-Record,Uncategorized,2020-02-15-fcc65.txt
https://www.chicoer.com/2019/10/15/update-police-say-victims-in-roseville-mount-shasta-murder-were-suspects-family,UPDATE: Police say four victims in Roseville-Mount Shasta murders were suspect’s family,2019-10-15,Record Searchlight,NewsCrime and Public Safety,2019-10-15-61d0a.txt
https://www.chicoer.com/2019/11/30/holiday-bazaar-and-lunch,Holiday lunch and Bazaar on tap for Trinity Methodist Church,2019-11-30,Chico Enterprise-Record,News,2019-11-30-024e6.txt
https://www.chicoer.com/2020/05/23/chico-state-students-pick-up-property-from-dorms-after-months-of-coronavirus-lockdown,Chico State students pick up property from dorms after months of coronavirus lockdown,2020-05-23,Natalie Hanson,NewsEducation,2020-05-23-1126a.txt
https://www.chicoer.com/2020/05/15/death-notices-received-may-14-2,Death notices received May 14,2020-05-15,Chico Enterprise-Record,News,2020-05-15-7293a.txt
https://www.chicoer.com/2019/11/23/chico-area-church-services-91,Chico area church services,2019-11-23,Chico Enterprise-Record,News,2019-11-23-f9efa.txt
https://www.chicoer.com/2020/04/04/chico-area-church-services-110,Chico area church services,2020-04-04,Chico Enterprise-Record,News,2020-04-04-1b3b4.txt
https://www.chicoer.com/2020/01/06/storms-devastate-park-trees-news-of-our-past,Storms devastate park trees | News of Our Past,2020-01-06,Sally Mau,NewsHistory,2020-01-06-dfa73.txt
https://www.chicoer.com/2020/09/09/carrie-krueger-seeks-seat-on-chico-unified-school-district-board-of-trustees,Carrie Krueger seeks seat on Chico Unified School District Board of Trustees,2020-09-09,Sharon Martin,NewsEducation,2020-09-09-9027c.txt
https://www.chicoer.com/2020/02/15/chico-area-church-services-103,Chico area church services,2020-02-15,Chico Enterprise-Record,News,2020-02-15-2043f.txt
https://www.chicoer.com/2019/12/11/does-california-need-more-funds-for-child-care-pre-school-higher-ed-these-education-groups-say-yes,"Does California need more funds for child care, pre-school, higher ed? These education groups say yesGroups have asked Gov. Gavin Newsom to negotiate with Prop. 13 reformers for a single tax on the 2020 ballot",2019-12-11,John Fensterwald,NewsEducation,2019-12-11-8d64b.txt
https://www.chicoer.com/2020/04/11/chico-area-church-services-111,Chico area church services,2020-04-11,Chico Enterprise-Record,News,2020-04-11-0720f.txt
https://www.chicoer.com/2019/11/04/still-no-song-and-dance-for-the-graduate-news-of-our-past,Still no song and dance for The Graduate | News of Our Past,2019-11-04,Sally Mau,NewsHistory,2019-11-04-bf735.txt
https://www.chicoer.com/2020/05/25/masks-snapshot-3,Masks | Snapshot,2020-05-25,Chico Enterprise-Record,Uncategorized,2020-05-25-b4ecc.txt
https://www.chicoer.com/2020/01/14/critical-sharks-road-trip-begins-with-loss-to-arizona-coyotes-2,Critical Sharks road trip begins with loss to Arizona CoyotesNHL: Phil Kessel scores twice as the Arizona Coyotes beat the San Jose Sharks 6-3,2020-01-14,Curtis Pashelka,SportsNHLSan Jose Sharks,2020-01-14-b5ae9.txt
https://www.chicoer.com/2019/12/28/chico-area-church-services-96,Chico area church services,2019-12-28,Chico Enterprise-Record,News,2019-12-28-304fc.txt
https://www.chicoer.com/2020/03/05/help-fund-4-h-at-glenn-county-dinner,Help fund 4-H at Glenn County dinner,2020-03-05,Chico Enterprise-Record,NewsAgriculture,2020-03-05-523d7.txt
https://www.chicoer.com/2019/12/02/reality-grim-for-higher-education-news-of-our-past,Reality grim for higher education | News of Our Past,2019-12-02,Sally Mau,NewsHistory,2019-12-02-02425.txt
https://www.chicoer.com/2019/10/26/chico-area-church-services-87,Chico area church services,2019-10-26,Chico Enterprise-Record,News,2019-10-26-eb885.txt
https://www.chicoer.com/2019/10/03/severely-burned-sites-like-concow-could-see-less-plant-diversity-per-new-study,"Severely burned sites like Concow could see less plant diversity, per new study",2019-10-03,Camille von Kaenel,NewsEnvironment,2019-10-03-7d132.txt
https://www.chicoer.com/2019/12/30/university-trustees-say-too-many-joe-colleges-cant-cut-it-news-of-our-past,University trustees say too many Joe Colleges can’t cut it | News of Our Past,2019-12-30,Sally Mau,NewsHistory,2019-12-30-5a947.txt
https://www.chicoer.com/2020/06/20/chico-area-church-services-121,Chico area church services,2020-06-20,Chico Enterprise-Record,News,2020-06-20-f75b3.txt
https://www.chicoer.com/2019/11/02/chico-area-church-services-88,Chico area church services,2019-11-02,Chico Enterprise-Record,News,2019-11-02-feffc.txt
https://www.chicoer.com/2019/11/16/congregation-beth-israel-hosts-silent-auction,Congregation Beth Israel hosts silent auction,2019-11-16,Chico Enterprise-Record,News,2019-11-16-99c17.txt
https://www.chicoer.com/2019/11/20/grazing-goats-move-to-foothill-park-east-in-chico,Grazing goats move to Foothill Park East in Chico,2019-11-20,Chico Enterprise-Record,NewsAgriculture,2019-11-20-a6104.txt
https://www.chicoer.com/2020/09/07/california-simmers-while-it-burns-but-no-big-power-outages,"California simmers while it burns, but no big power outages",2020-09-07,Associated Press,NewsCalifornia News,2020-09-07-d1580.txt
https://www.chicoer.com/2020/01/29/four-high-schools-competing-in-academic-decathlon,Four high schools competing in Academic Decathlon,2020-01-29,Chico Enterprise-Record,NewsEducation,2020-01-29-f1e42.txt
https://www.chicoer.com/2020/06/06/northern-california-catholic-churches-can-start-holding-limited-masses-starting-june-14,Northern California Catholic churches can start holding limited Masses starting June 14,2020-06-06,Chico Enterprise-Record,News,2020-06-06-e9455.txt
https://www.chicoer.com/2020/03/09/donation-of-food-vouchers-snapshot,Donation of food vouchers | Snapshot,2020-03-09,Chico Enterprise-Record,Uncategorized,2020-03-09-24226.txt
https://www.chicoer.com/2019/12/31/will-the-minimum-wage-raise-increase-overall-income-in-butte-county,"Will the minimum wage raise increase overall income in Butte County?Local median yearly income lower than national, state average",2019-12-31,Natalie Hanson,News,2019-12-31-0f43f.txt
https://www.chicoer.com/2020/05/01/covid-19-testing-areas-showcased-at-public-health-lab,COVID-19 testing areas showcased at Public Health labTurnaround for test results between 8 and 24 hours,2020-05-01,Jake Hutchison,NewsHealth,2020-05-01-1333f.txt
https://www.chicoer.com/2019/11/01/sunrise-movement-protest-of-pge-stirs-anger,Sunrise Movement protest of PG&E stirs anger,2019-11-01,Natalie Hanson,Latest Headlines,2019-11-01-d66c5.txt
https://www.chicoer.com/2020/05/18/program-leads-to-free-face-shields-for-medical-workers,Collaboration leads to free face shields for medical workers,2020-05-18,Chico Enterprise-Record,Business,2020-05-18-edfb2.txt
https://www.chicoer.com/2019/12/13/oroville-dam-hillsides-will-turn-green-due-to-hydroseeding,Oroville Dam hillsides will turn green due to hydroseeding,2019-12-13,Oroville Mercury-Register,Local News,2019-12-13-d598d.txt
https://www.chicoer.com/2020/01/28/scammer-gets-personal-pretends-to-be-gridley-police-officer-scam-of-the-week,"Scammer gets personal, pretends to be Gridley police officer | Scam of the Week",2020-01-28,Jake Hutchison,NewsCrime and Public Safety,2020-01-28-98952.txt
https://www.chicoer.com/2020/03/09/magic-show,Magic show | Snapshot,2020-03-09,Chico Enterprise-Record,Uncategorized,2020-03-09-683ea.txt
https://www.chicoer.com/2020/01/30/glenn-county-will-get-three-new-supervisors,Glenn County will get three new supervisors,2020-01-30,Carin Dorghalli,Uncategorized,2020-01-30-417e0.txt
https://www.chicoer.com/2019/12/12/pets-of-the-week-for-dec-12,Pets of the Week for Dec. 12,2019-12-12,Brent VonCannon,Uncategorized,2019-12-12-44752.txt
https://www.chicoer.com/2020/03/05/a-chance-for-high-school-students-to-volunteer-in-a-hospital-setting,A chance for high school students to volunteer in a hospital setting,2020-03-05,Chico Enterprise-Record,NewsHealth,2020-03-05-ee550.txt
https://www.chicoer.com/2020/02/15/highlights-lowlights-from-the-weeks-news-hits-and-misses-11,"Highlights, lowlights from the week’s news | Hits and misses",2020-02-15,Editorial Board,OpinionEditorials,2020-02-15-251bf.txt
https://www.chicoer.com/2020/02/25/on-the-air-feb-25,"On the air, Feb. 25",2020-02-25,Justin Couchot,Uncategorized,2020-02-25-c464f.txt
https://www.chicoer.com/2020/05/12/irs-economic-impact-payments-the-hook-for-new-scams-scam-of-the-week,IRS Economic Impact Payments the hook for new scams |  Scam of the Week,2020-05-12,Jake Hutchison,Latest Headlines,2020-05-12-2942d.txt
https://www.chicoer.com/2020/03/24/canceled-blood-drives-coronavirus-fears-severely-impact-blood-supply,"Canceled blood drives, coronavirus fears severely impact blood supplyFEMA, CDC identify blood donation as ‘essential function’; U.S. surgeon general tells people to ‘give blood’",2020-03-24,Chico Enterprise-Record,NewsHealth,2020-03-24-8bd48.txt
https://www.chicoer.com/2020/02/18/gerald-darling-is-guest-speaker-for-business-womens-meeting,Gerald Darling is guest speaker for business women’s meeting,2020-02-18,Chico Enterprise-Record,Business,2020-02-18-2c4ac.txt
https://www.chicoer.com/2020/05/13/butte-county-shares-plans-to-reopen-amid-covid-19,Butte County shares plans to reopen amid COVID-19,2020-05-13,Jake Hutchison,Business,2020-05-13-6a4f6.txt
https://www.chicoer.com/2020/07/13/despite-pandemic-chico-residents-find-ways-to-cool-off,"Despite pandemic, Chico residents find ways to cool off",2020-07-13,Natalie Hanson,Uncategorized,2020-07-13-aa190.txt
https://www.chicoer.com/2019/11/30/american-baptist-women-host-noel-breakfast,American Baptist Women host Noel breakfast,2019-11-30,Chico Enterprise-Record,News,2019-11-30-17b99.txt
https://www.chicoer.com/2020/02/22/chico-area-church-services-104,Chico area church services,2020-02-22,Chico Enterprise-Record,News,2020-02-22-f5ba7.txt
https://www.chicoer.com/2019/10/19/chico-area-church-services-86,Chico area church services,2019-10-19,Chico Enterprise-Record,News,2019-10-19-5d87f.txt
https://www.chicoer.com/2019/12/27/person-killed-by-train-in-chico,Person killed by train in Chico,2019-12-27,Jake Hutchison,NewsCrime and Public Safety,2019-12-27-eec87.txt
https://www.chicoer.com/2019/10/05/chico-area-church-services-84,Chico area church services,2019-10-05,Chico Enterprise-Record,News,2019-10-05-af7f3.txt
https://www.chicoer.com/2019/10/26/business-calendar-women-in-business,Business calendar — Women in Business,2019-10-26,Chico Enterprise-Record,Business,2019-10-26-6d78a.txt
https://www.chicoer.com/2020/03/07/chico-area-interfaith-council-annual-dessert,Chico Area Interfaith Council annual dessert,2020-03-07,Chico Enterprise-Record,News,2020-03-07-72c63.txt
https://www.chicoer.com/2020/08/08/chico-area-church-services-128,Chico area church services,2020-08-08,Chico Enterprise-Record,News,2020-08-08-c0d72.txt
https://www.chicoer.com/2020/07/11/chico-area-church-services-124,Chico area church services,2020-07-11,Chico Enterprise-Record,News,2020-07-11-0732f.txt
https://www.chicoer.com/2019/11/30/chico-area-church-services-92,Chico area church services,2019-11-30,Chico Enterprise-Record,News,2019-11-30-e6634.txt
https://www.chicoer.com/2020/05/14/death-notices-received-may-13-3,Death notices received May 13,2020-05-14,Chico Enterprise-Record,News,2020-05-14-a846e.txt
https://www.chicoer.com/2020/03/16/qa-on-bay-areas-shelter-in-place-order,Q&A on Bay Area’s ‘shelter in place’ order,2020-03-16,Maggie Angst,NewsHealth,2020-03-16-1d0c4.txt
https://www.chicoer.com/2020/01/20/light-storm-to-bring-some-rain-to-butte-county,Light storm to bring some rain to Butte County,2020-01-20,Jake Hutchison,NewsWeather,2020-01-20-24d01.txt
https://www.chicoer.com/2020/03/28/chico-area-church-services-109,Chico area church services,2020-03-28,Chico Enterprise-Record,News,2020-03-28-449b9.txt
https://www.chicoer.com/2020/03/07/chico-area-church-services-106,Chico area church services,2020-03-07,Chico Enterprise-Record,News,2020-03-07-c6996.txt
https://www.chicoer.com/2019/12/21/chico-area-church-services-95,Chico area church services,2019-12-21,Chico Enterprise-Record,News,2019-12-21-998fd.txt
